442,0.000003
443,0.000009
444,0.000004
445,0.000004
446,0.000001
447,0.000003
448,0.000002
449,0.000001
450,0.000003
451,0.000001
452,0.000023
453,0.000016
454,0.000006
455,0.000004
456,0.000001
457,0.000000
458,0.000007
459,0.000001
460,0.000005
461,0.000003
462,0.000002
463,0.000002
464,0.000001
465,0.000015
466,0.000005
467,0.000005
468,0.000002
469,0.000000
470,0.000001
471,0.000001
472,0.000018
473,0.000001
474,0.000003
475,0.000006
476,0.000014
477,0.000001
478,0.000001
479,0.000003
480,0.000002
481,0.000002
482,0.000004
483,0.000001
484,0.000021
485,0.000009
486,0.000003
487,0.000003
488,0.000001
489,0.000003
490,0.000003
491,0.000021
492,0.000001
493,0.000012
494,0.000001
495,0.000007
496,0.000015
497,0.000001
498,0.000006
499,0.000001
500,0.000001
501,0.000020
502,0.000015
503,0.000007
504,0.000018
505,0.000003
506,0.000001
507,0.000008
508,0.000001
509,0.000004
510,0.000003
511,0.000014
512,0.000004
513,0.000002
514,0.000004
515,0.000000
516,0.000002
517,0.000008
518,0.000003
519,0.000010
520,0.000001
521,0.000002
522,0.000001
523,0.000004
524,0.000001
525,0.000017
526,0.000001
527,0.000003
528,0.000001
529,0.000005
530,0.000010
531,0.000008
532,0.000016
533,0.000017
534,0.000005
535,0.000001
536,0.000002
537,0.000012
538,0.000003
539,0.000001
540,0.000001
541,0.000001
542,0.000003
543,0.000004
544,0.000006
545,0.000006
546,0.000002
547,0.000005
548,0.000006
549,0.000002
550,0.000013
551,0.000001
552,0.000001
553,0.000022
554,0.000011
555,0.000004
556,0.000002
557,0.000005
558,0.000009
559,0.000015
560,0.000001
561,0.000004
562,0.000001
563,0.000002
564,0.000008
565,0.000001
566,0.000004
567,0.000011
568,0.000011
569,0.000002
570,0.000005
571,0.000001
572,0.000004
573,0.000016
574,0.000001
575,0.000001
576,0.000005
577,0.000005
578,0.000005
579,0.000005
580,0.000006
581,0.000004
582,0.000008
583,0.000015
584,0.000007
585,0.000008
586,0.000012
587,0.000008
588,0.000001
589,0.000002
590,0.000004
591,0.000004
592,0.000002
593,0.000014
594,0.000001
595,0.000003
596,0.000006
597,0.000000
598,0.000002
599,0.000001
600,0.000004
601,0.000001
602,0.000002
603,0.000001
604,0.000001
605,0.000005
606,0.000002
607,0.000002
608,0.000003
609,0.000003
610,0.000008
611,0.000003
612,0.000001
613,0.000004
614,0.000015
615,0.000001
616,0.000008
617,0.000008
618,0.000002
619,0.000003
620,0.000001
621,0.000001
622,0.000011
623,0.000005
624,0.000006
625,0.000009
626,0.000000
627,0.000009
628,0.000002
629,0.000007
630,0.000002
631,0.000004
632,0.000004
633,0.000004
634,0.000001
635,0.000002
636,0.000003
637,0.000010
638,0.000002
639,0.000008
640,0.000006
641,0.000001
642,0.000007
643,0.000002
644,0.000001
645,0.000003
646,0.000003
647,0.000001
648,0.000001
649,0.000001
650,0.000001
651,0.000007
652,0.000006
653,0.000007
654,0.000008
655,0.000000
656,0.000003
657,0.000001
658,0.000003
659,0.000003
660,0.000002
661,0.000002
662,0.000015
663,0.000008
664,0.000003
665,0.000001
666,0.000001
667,0.000001
668,0.000001
669,0.000001
670,0.000014
671,0.000002
672,0.000011
673,0.000001
674,0.000013
675,0.000001
676,0.000001
677,0.000001
678,0.000003
679,0.000001
680,0.000002
681,0.000001
682,0.000002
683,0.000001
684,0.000009
685,0.000002
686,0.000005
687,0.000001
688,0.000001
689,0.000003
690,0.000009
691,0.000000
692,0.000001
693,0.000002
694,0.000003
695,0.000005
696,0.000002
697,0.000004
698,0.000006
699,0.000002
700,0.000022
701,0.000000
702,0.000015
703,0.000011
704,0.000017
705,0.000009
706,0.000003
707,0.000002
708,0.000007
709,0.000005
710,0.000012
711,0.000002
712,0.000017
713,0.000002
714,0.000002
715,0.000001
716,0.000002
717,0.000012
718,0.000012
719,0.000003
720,0.000001
721,0.000002
722,0.000002
723,0.000001
724,0.000012
725,0.000006
726,0.000002
727,0.000013
728,0.000002
729,0.000006
730,0.000011
731,0.000010
732,0.000001
733,0.000017
734,0.000002
735,0.000002
736,0.000006
737,0.000003
738,0.000005
739,0.000003
740,0.000001
741,0.000011
742,0.000004
743,0.000000
744,0.000001
745,0.000003
746,0.000003
747,0.000004
748,0.000019
749,0.000004
750,0.000006
751,0.000003
752,0.000001
753,0.000006
754,0.000005
755,0.000006
756,0.000001
757,0.000014
758,0.000003
759,0.000001
760,0.000009
761,0.000011
762,0.000004
763,0.000004
764,0.000002
765,0.000000
766,0.000008
767,0.000002
768,0.000001
769,0.000012
770,0.000003
771,0.000005
772,0.000000
773,0.000003
774,0.000001
775,0.000001
776,0.000009
777,0.000001
778,0.000002
779,0.000002
780,0.000001
781,0.000002
782,0.000000
783,0.000006
784,0.000003
785,0.000010
786,0.000005
787,0.000004
788,0.000006
789,0.000015
790,0.000003
791,0.000003
792,0.000002
793,0.000007
794,0.000002
795,0.000004
796,0.000003
797,0.000002
798,0.000003
799,0.000003
800,0.000002
801,0.000003
802,0.000006
803,0.000001
804,0.000003
805,0.000004
806,0.000004
807,0.000010
808,0.000001
809,0.000009
810,0.000005
811,0.000002
812,0.000004
813,0.000002
814,0.000001
815,0.000007
816,0.000008
817,0.000001
818,0.000001
819,0.000011
820,0.000008
821,0.000006
822,0.000002
823,0.000011
824,0.000008
825,0.000006
826,0.000004
827,0.000004
828,0.000003
829,0.000001
830,0.000006
831,0.000004
832,0.000003
833,0.000003
834,0.000004
835,0.000000
836,0.000014
837,0.000002
838,0.000009
839,0.000003
840,0.000009
841,0.000001
842,0.000005
843,0.000001
844,0.000002
845,0.000001
846,0.000002
847,0.000008
848,0.000003
849,0.000006
850,0.000001
851,0.000002
852,0.000008
853,0.000001
854,0.000001
855,0.000001
856,0.000004
857,0.000006
858,0.000002
859,0.000003
860,0.000000
861,0.000002
862,0.000003
863,0.000003
864,0.000002
865,0.000001
866,0.000007
867,0.000002
868,0.000002
869,0.000002
870,0.000013
871,0.000019
872,0.000018
873,0.000004
874,0.000005
875,0.000011
876,0.000015
877,0.000009
878,0.000001
879,0.000003
880,0.000001
881,0.000003
882,0.000010
883,0.000002
884,0.000014
885,0.000002
886,0.000002
887,0.000000
888,0.000001
889,0.000004
890,0.000016
891,0.000001
892,0.000012
893,0.000014
894,0.000001
895,0.000003
896,0.000002
897,0.000012
898,0.000002
899,0.000003
900,0.000003
901,0.000007
902,0.000001
903,0.000005
904,0.000000
905,0.000009
906,0.000006
907,0.000005
908,0.000009
909,0.000002
910,0.000002
911,0.000005
912,0.000011
913,0.000000
914,0.000012
915,0.000003
916,0.000003
917,0.000003
918,0.000010
919,0.000006
920,0.000004
921,0.000015
922,0.000019
923,0.000005
924,0.000003
925,0.000008
926,0.000001
927,0.000001
928,0.000003
929,0.000003
930,0.000004
931,0.000023
932,0.000013
933,0.000011
934,0.000002
935,0.000009
936,0.000010
937,0.000002
938,0.000004
939,0.000013
940,0.000001
941,0.000004
942,0.000004
943,0.000001
944,0.000008
945,0.000002
946,0.000003
947,0.000003
948,0.000013
949,0.000005
950,0.000001
951,0.000015
952,0.000008
953,0.000011
954,0.000009
955,0.000012
956,0.000001
957,0.000004
958,0.000002
959,0.000014
960,0.000003
961,0.000001
962,0.000001
963,0.000009
964,0.000005
965,0.000003
966,0.000006
967,0.000003
968,0.000001
969,0.000000
970,0.000015
971,0.000002
972,0.000001
973,0.000003
974,0.000001
975,0.000008
976,0.000001
977,0.000002
978,0.000001
979,0.000002
980,0.000009
981,0.000018
982,0.000003
983,0.000002
984,0.000001
985,0.000001
986,0.000003
987,0.000008
988,0.000007
989,0.000001
990,0.000001
991,0.000010
992,0.000001
993,0.000011
994,0.000006
995,0.000006
996,0.000001
997,0.000005
998,0.000000
999,0.000020
1000,0.000001
1001,0.000016
1002,0.000004
1003,0.000002
1004,0.000006
1005,0.000011
1006,0.000002
1007,0.000001
1008,0.000012
1009,0.000001
1010,0.000016
1011,0.000004
1012,0.000004
1013,0.000012
1014,0.000008
1015,0.000002
1016,0.000002
1017,0.000004
1018,0.000001
1019,0.000001
1020,0.000005
1021,0.000001
1022,0.000012
1023,0.000010
1024,0.000002
1025,0.000004
1026,0.000002
1027,0.000002
1028,0.000004
1029,0.000001
1030,0.000003
1031,0.000000
1032,0.000003
1033,0.000004
1034,0.000003
1035,0.000002
1036,0.000002
1037,0.000007
1038,0.000001
1039,0.000000
1040,0.000000
1041,0.000014
1042,0.000004
1043,0.000000
1044,0.000000
1045,0.000005
1046,0.000002
1047,0.000001
1048,0.000003
1049,0.000007
1050,0.000007
1051,0.000001
1052,0.000016
1053,0.000001
1054,0.000020
1055,0.000000
1056,0.000003
1057,0.000003
1058,0.000002
1059,0.000013
1060,0.000001
1061,0.000009
1062,0.000010
1063,0.000001
1064,0.000003
1065,0.000001
1066,0.000002
1067,0.000014
1068,0.000004
1069,0.000005
1070,0.000001
1071,0.000011
1072,0.000009
1073,0.000001
1074,0.000002
1075,0.000003
1076,0.000004
1077,0.000001
1078,0.000003
1079,0.000006
1080,0.000002
1081,0.000007
1082,0.000002
1083,0.000004
1084,0.000001
1085,0.000002
1086,0.000002
1087,0.000003
1088,0.000003
1089,0.000002
1090,0.000006
1091,0.000001
1092,0.000003
1093,0.000015
1094,0.000006
1095,0.000001
1096,0.000010
1097,0.000009
1098,0.000001
1099,0.000001
1100,0.000003
1101,0.000004
1102,0.000005
1103,0.000012
1104,0.000001
1105,0.000000
1106,0.000016
1107,0.000005
1108,0.000004
1109,0.000002
1110,0.000001
1111,0.000005
1112,0.000002
1113,0.000001
1114,0.000000
1115,0.000009
1116,0.000010
1117,0.000001
1118,0.000007
1119,0.000006
1120,0.000001
1121,0.000013
1122,0.000004
1123,0.000005
1124,0.000001
1125,0.000013
1126,0.000015
1127,0.000002
1128,0.000006
1129,0.000001
1130,0.000019
1131,0.000003
1132,0.000008
1133,0.000004
1134,0.000006
1135,0.000009
1136,0.000015
1137,0.000005
1138,0.000002
1139,0.000001
1140,0.000003
1141,0.000002
1142,0.000004
1143,0.000001
1144,0.000009
1145,0.000001
1146,0.000006
1147,0.000015
1148,0.000012
1149,0.000003
1150,0.000004
1151,0.000007
1152,0.000003
1153,0.000007
1154,0.000000
1155,0.000001
1156,0.000001
1157,0.000001
1158,0.000003
1159,0.000009
1160,0.000001
1161,0.000009
1162,0.000007
1163,0.000002
1164,0.000001
1165,0.000001
1166,0.000003
1167,0.000007
1168,0.000005
1169,0.000003
1170,0.000008
1171,0.000004
1172,0.000023
1173,0.000001
1174,0.000004
1175,0.000001
1176,0.000012
1177,0.000002
1178,0.000009
1179,0.000005
1180,0.000002
1181,0.000001
1182,0.000007
1183,0.000001
1184,0.000001
1185,0.000008
1186,0.000010
1187,0.000001
1188,0.000000
1189,0.000003
1190,0.000002
1191,0.000002
1192,0.000012
1193,0.000003
1194,0.000001
1195,0.000012
1196,0.000009
1197,0.000002
1198,0.000015
1199,0.000009
1200,0.000012
1201,0.000009
1202,0.000001
1203,0.000017
1204,0.000000
1205,0.000002
1206,0.000005
1207,0.000001
1208,0.000001
1209,0.000001
1210,0.000003
1211,0.000005
1212,0.000003
1213,0.000000
1214,0.000019
1215,0.000002
1216,0.000001
1217,0.000000
1218,0.000003
1219,0.000006
1220,0.000004
1221,0.000001
1222,0.000006
1223,0.000002
1224,0.000006
1225,0.000003
1226,0.000002
1227,0.000020
1228,0.000008
1229,0.000001
1230,0.000002
1231,0.000005
1232,0.000001
1233,0.000009
1234,0.000001
1235,0.000001
1236,0.000003
1237,0.000004
1238,0.000014
1239,0.000001
1240,0.000005
1241,0.000003
1242,0.000003
1243,0.000012
1244,0.000001
1245,0.000003
1246,0.000002
1247,0.000003
1248,0.000004
1249,0.000008
1250,0.000001
1251,0.000004
1252,0.000020
1253,0.000019
1254,0.000002
1255,0.000002
1256,0.000007
1257,0.000001
1258,0.000018
1259,0.000005
1260,0.000007
1261,0.000005
1262,0.000009
1263,0.000002
1264,0.000004
1265,0.000002
1266,0.000007
1267,0.000003
1268,0.000002
1269,0.000005
1270,0.000004
1271,0.000001
1272,0.000003
1273,0.000005
1274,0.000014
1275,0.000002
1276,0.000002
1277,0.000000
1278,0.000011
1279,0.000007
1280,0.000010
1281,0.000012
1282,0.000008
1283,0.000005
1284,0.000015
1285,0.000012
1286,0.000003
1287,0.000013
1288,0.000001
1289,0.000008
1290,0.000002
1291,0.000001
1292,0.000002
1293,0.000001
1294,0.000002
1295,0.000001
1296,0.000008
1297,0.000004
1298,0.000009
1299,0.000001
1300,0.000001
1301,0.000006
1302,0.000004
1303,0.000003
1304,0.000012
1305,0.000005
1306,0.000001
1307,0.000015
1308,0.000001
1309,0.000001
1310,0.000016
1311,0.000005
1312,0.000005
1313,0.000021
1314,0.000003
1315,0.000001
1316,0.000005
1317,0.000002
1318,0.000007
1319,0.000002
1320,0.000004
1321,0.000019
1322,0.000002
1323,0.000012
1324,0.000007
1325,0.000007
1326,0.000003
1327,0.000010
1328,0.000005
1329,0.000004
1330,0.000012
1331,0.000001
1332,0.000015
1333,0.000006
1334,0.000001
1335,0.000003
1336,0.000001
1337,0.000001
1338,0.000014
1339,0.000014
1340,0.000002
1341,0.000002
1342,0.000004
1343,0.000003
1344,0.000004
1345,0.000001
1346,0.000013
1347,0.000008
1348,0.000002
1349,0.000002
1350,0.000017
1351,0.000005
1352,0.000008
1353,0.000004
1354,0.000002
1355,0.000005
1356,0.000002
1357,0.000006
1358,0.000015
1359,0.000008
1360,0.000011
1361,0.000011
1362,0.000005
1363,0.000001
1364,0.000004
1365,0.000003
1366,0.000002
1367,0.000011
1368,0.000004
1369,0.000004
1370,0.000010
1371,0.000002
1372,0.000002
1373,0.000003
1374,0.000005
1375,0.000013
1376,0.000001
1377,0.000009
1378,0.000001
1379,0.000006
1380,0.000001
1381,0.000001
1382,0.000002
1383,0.000004
1384,0.000009
1385,0.000001
1386,0.000001
1387,0.000008
1388,0.000002
1389,0.000001
1390,0.000003
1391,0.000001
1392,0.000003
1393,0.000002
1394,0.000001
1395,0.000010
1396,0.000013
1397,0.000004
1398,0.000002
1399,0.000013
1400,0.000022
1401,0.000013
1402,0.000003
1403,0.000001
1404,0.000007
1405,0.000012
1406,0.000001
1407,0.000003
1408,0.000002
1409,0.000013
1410,0.000006
1411,0.000004
1412,0.000001
1413,0.000005
1414,0.000001
1415,0.000016
1416,0.000003
1417,0.000005
1418,0.000002
1419,0.000002
1420,0.000004
1421,0.000006
1422,0.000018
1423,0.000003
1424,0.000003
1425,0.000007
1426,0.000003
1427,0.000014
1428,0.000017
1429,0.000001
1430,0.000006
1431,0.000004
1432,0.000007
1433,0.000017
1434,0.000013
1435,0.000015
1436,0.000004
1437,0.000002
1438,0.000001
1439,0.000013
1440,0.000003
1441,0.000001
1442,0.000001
1443,0.000003
1444,0.000001
1445,0.000012
1446,0.000001
1447,0.000001
1448,0.000000
1449,0.000002
1450,0.000007
1451,0.000002
1452,0.000011
1453,0.000012
1454,0.000001
1455,0.000012
1456,0.000000
1457,0.000002
1458,0.000017
1459,0.000012
1460,0.000001
1461,0.000000
1462,0.000011
1463,0.000001
1464,0.000001
1465,0.000003
1466,0.000002
1467,0.000003
1468,0.000007
1469,0.000011
1470,0.000002
1471,0.000004
1472,0.000004
1473,0.000000
1474,0.000004
1475,0.000003
1476,0.000011
1477,0.000007
1478,0.000001
1479,0.000002
1480,0.000004
1481,0.000011
1482,0.000004
1483,0.000003
1484,0.000002
1485,0.000001
1486,0.000003
1487,0.000007
1488,0.000003
1489,0.000001
1490,0.000018
1491,0.000003
1492,0.000003
1493,0.000006
1494,0.000001
1495,0.000001
1496,0.000001
1497,0.000001
1498,0.000002
1499,0.000019
1500,0.000006
1501,0.000001
1502,0.000001
1503,0.000001
1504,0.000001
1505,0.000003
1506,0.000020
1507,0.000001
1508,0.000001
1509,0.000001
1510,0.000005
1511,0.000011
1512,0.000005
1513,0.000014
1514,0.000001
1515,0.000003
1516,0.000003
1517,0.000007
1518,0.000002
1519,0.000013
1520,0.000014
1521,0.000013
1522,0.000013
1523,0.000008
1524,0.000003
1525,0.000016
1526,0.000002
1527,0.000001
1528,0.000006
1529,0.000001
1530,0.000011
1531,0.000008
1532,0.000003
1533,0.000003
1534,0.000012
1535,0.000009
1536,0.000001
1537,0.000002
1538,0.000014
1539,0.000001
1540,0.000001
1541,0.000003
1542,0.000012
1543,0.000009
1544,0.000001
1545,0.000005
1546,0.000003
1547,0.000001
1548,0.000004
1549,0.000003
1550,0.000001
1551,0.000001
1552,0.000009
1553,0.000004
1554,0.000004
1555,0.000004
1556,0.000019
1557,0.000005
1558,0.000002
1559,0.000003
1560,0.000013
1561,0.000003
1562,0.000001
1563,0.000003
1564,0.000001
1565,0.000001
1566,0.000002
1567,0.000009
1568,0.000012
1569,0.000006
1570,0.000004
1571,0.000001
1572,0.000000
1573,0.000006
1574,0.000001
1575,0.000003
1576,0.000018
1577,0.000005
1578,0.000001
1579,0.000007
1580,0.000007
1581,0.000003
1582,0.000002
1583,0.000002
1584,0.000003
1585,0.000007
1586,0.000003
1587,0.000003
1588,0.000015
1589,0.000001
1590,0.000001
1591,0.000001
1592,0.000008
1593,0.000001
1594,0.000009
1595,0.000002
1596,0.000001
1597,0.000001
1598,0.000001
1599,0.000001
1600,0.000002
1601,0.000002
1602,0.000001
1603,0.000002
1604,0.000000
1605,0.000002
1606,0.000011
1607,0.000010
1608,0.000022
1609,0.000001
1610,0.000004
1611,0.000002
1612,0.000008
1613,0.000006
1614,0.000004
1615,0.000001
1616,0.000001
1617,0.000005
1618,0.000007
1619,0.000014
1620,0.000001
1621,0.000002
1622,0.000002
1623,0.000001
1624,0.000002
1625,0.000004
1626,0.000001
1627,0.000004
1628,0.000003
1629,0.000004
1630,0.000001
1631,0.000004
1632,0.000002
1633,0.000007
1634,0.000008
1635,0.000003
1636,0.000018
1637,0.000003
1638,0.000001
1639,0.000016
1640,0.000015
1641,0.000003
1642,0.000002
1643,0.000002
1644,0.000001
1645,0.000013
1646,0.000002
1647,0.000011
1648,0.000001
1649,0.000002
1650,0.000003
1651,0.000003
1652,0.000005
1653,0.000002
1654,0.000006
1655,0.000001
1656,0.000005
1657,0.000003
1658,0.000002
1659,0.000019
1660,0.000006
1661,0.000002
1662,0.000001
1663,0.000003
1664,0.000013
1665,0.000002
1666,0.000002
1667,0.000005
1668,0.000000
1669,0.000002
1670,0.000001
1671,0.000001
1672,0.000016
1673,0.000003
1674,0.000002
1675,0.000003
1676,0.000015
1677,0.000002
1678,0.000008
1679,0.000000
1680,0.000008
1681,0.000015
1682,0.000006
1683,0.000004
1684,0.000004
1685,0.000001
1686,0.000001
1687,0.000002
1688,0.000001
1689,0.000007
1690,0.000017
1691,0.000006
1692,0.000001
1693,0.000008
1694,0.000007
1695,0.000003
1696,0.000008
1697,0.000003
1698,0.000013
1699,0.000006
1700,0.000007
1701,0.000001
1702,0.000005
1703,0.000001
1704,0.000014
1705,0.000010
1706,0.000005
1707,0.000003
1708,0.000002
1709,0.000014
1710,0.000019
1711,0.000007
1712,0.000001
1713,0.000002
1714,0.000001
1715,0.000002
1716,0.000007
1717,0.000005
1718,0.000009
1719,0.000011
1720,0.000001
1721,0.000013
1722,0.000002
1723,0.000004
1724,0.000006
1725,0.000010
1726,0.000003
1727,0.000003
1728,0.000007
1729,0.000012
1730,0.000016
1731,0.000002
1732,0.000004
1733,0.000019
1734,0.000005
1735,0.000001
1736,0.000010
1737,0.000009
1738,0.000001
1739,0.000013
1740,0.000007
1741,0.000007
1742,0.000002
1743,0.000019
1744,0.000014
1745,0.000007
1746,0.000001
1747,0.000010
1748,0.000006
1749,0.000002
1750,0.000009
1751,0.000001
1752,0.000001
1753,0.000003
1754,0.000005
1755,0.000001
1756,0.000005
1757,0.000002
1758,0.000002
1759,0.000007
1760,0.000002
1761,0.000004
1762,0.000019
1763,0.000001
1764,0.000002
1765,0.000003
1766,0.000007
1767,0.000004
1768,0.000001
1769,0.000008
1770,0.000004
1771,0.000013
1772,0.000002
1773,0.000001
1774,0.000002
1775,0.000003
1776,0.000001
1777,0.000006
1778,0.000001
1779,0.000001
1780,0.000007
1781,0.000001
1782,0.000010
1783,0.000002
1784,0.000009
1785,0.000012
1786,0.000010
1787,0.000003
1788,0.000005
1789,0.000002
1790,0.000010
1791,0.000003
1792,0.000000
1793,0.000005
1794,0.000003
1795,0.000005
1796,0.000001
1797,0.000002
1798,0.000003
1799,0.000001
1800,0.000017
1801,0.000006
1802,0.000002
1803,0.000014
1804,0.000001
1805,0.000003
1806,0.000016
1807,0.000003
1808,0.000011
1809,0.000005
1810,0.000010
1811,0.000003
1812,0.000004
1813,0.000005
1814,0.000011
1815,0.000005
1816,0.000002
1817,0.000006
1818,0.000006
1819,0.000001
1820,0.000003
1821,0.000005
1822,0.000002
1823,0.000001
1824,0.000012
1825,0.000005
1826,0.000002
1827,0.000009
1828,0.000017
1829,0.000002
1830,0.000000
1831,0.000008
1832,0.000004
1833,0.000001
1834,0.000002
1835,0.000002
1836,0.000017
1837,0.000002
1838,0.000015
1839,0.000008
1840,0.000018
1841,0.000009
1842,0.000000
1843,0.000004
1844,0.000010
1845,0.000009
1846,0.000001
1847,0.000003
1848,0.000001
1849,0.000002
1850,0.000001
1851,0.000008
1852,0.000010
1853,0.000006
1854,0.000003
1855,0.000008
1856,0.000001
1857,0.000002
1858,0.000013
1859,0.000003
1860,0.000012
1861,0.000004
1862,0.000003
1863,0.000000
1864,0.000004
1865,0.000017
1866,0.000008
1867,0.000001
1868,0.000004
1869,0.000012
1870,0.000000
1871,0.000001
1872,0.000012
1873,0.000002
1874,0.000012
